Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5342135,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,SLB,YEAR,WPR,Western Pacific,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:40+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317903,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,KHM,YEAR,WPR,Western Pacific,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:40+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317911,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317874,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,GBR,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Vodka,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342148,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,SYC,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Rum,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317823,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,BDI,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Liqueur,,,,,2023-10-23T16:11:37+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317875,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,GEO,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Vodka,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317863,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,ECU,YEAR,AMR,Americas,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Whisky,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317820,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,AUS,YEAR,WPR,Western Pacific,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Whisky,,,,,2023-10-23T16:11:40+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342122,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,POL,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Vodka,,,,,2023-10-23T16:11:40+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317821,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,AUT,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Rum,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342120,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,PLW,YEAR,WPR,Western Pacific,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Whisky,,,,,2023-10-23T16:11:40+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317913,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,LKA,YEAR,SEAR,South-East Asia,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Arrack,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342101,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,MRT,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317818,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,ARM,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342143,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,SUR,YEAR,AMR,Americas,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Whisky,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317848,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,COG,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Whisky,,,,,2023-10-23T16:11:37+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317892,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317813,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,AGO,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:37+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342152,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,THA,YEAR,SEAR,South-East Asia,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,White Spirits,,,,,2023-10-23T16:11:40+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317902,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,KGZ,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Vodka,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342136,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,SLE,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Whisky,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342171,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,WSM,YEAR,WPR,Western Pacific,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:40+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317855,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,CYP,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Whisky,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342151,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,TGO,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Whisky,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342175,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,ZWE,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Brandy,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317819,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,ATG,YEAR,AMR,Americas,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Rum,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342104,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,MYS,YEAR,WPR,Western Pacific,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:40+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342166,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,UZB,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Vodka,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317912,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,LCA,YEAR,AMR,Americas,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Rum,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342121,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,PNG,YEAR,WPR,Western Pacific,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:40+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317849,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,COK,YEAR,WPR,Western Pacific,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Vodka,,,,,2023-10-23T16:11:40+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342118,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,PER,YEAR,AMR,Americas,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Whisky,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317844,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,CHN,YEAR,WPR,Western Pacific,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Chinese Spirits,,,,,2023-10-23T16:11:40+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317825,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,BEN,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Gin,,,,,2023-10-23T16:11:37+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317856,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,CZE,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Rum,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317876,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,GHA,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Whisky,,,,Retail price and tax data collected as of 31 January 2023.,2023-10-23T16:11:37+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317846,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,CMR,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Whisky,,,,,2023-10-23T16:11:37+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317870,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,FJI,YEAR,WPR,Western Pacific,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Rum,,,,,2023-10-23T16:11:40+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317851,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,COM,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:37+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342126,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342142,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,STP,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Whisky,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317869,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,FIN,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Vodka,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342095,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,MLI,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317905,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,KNA,YEAR,AMR,Americas,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317867,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,EST,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Vodka,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317880,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,GNQ,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:37+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342110,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,NLD,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Rum,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317921,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,MDG,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Rum,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317882,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,GRD,YEAR,AMR,Americas,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Rum,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342123,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,PRK,YEAR,SEAR,South-East Asia,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:40+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317896,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,ITA,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Liqueur,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317920,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,MDA,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342128,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,ROU,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Vodka,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342103,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,MWI,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Gin,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342165,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,USA,YEAR,AMR,Americas,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342169,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,VNM,YEAR,WPR,Western Pacific,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:40+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317853,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,CRI,YEAR,AMR,Americas,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Rum,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317839,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,BWA,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:37+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317894,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,ISL,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Vodka,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317919,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,MCO,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342144,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,SVK,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Vodka,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342094,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,MKD,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342107,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,NGA,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342157,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,TTO,YEAR,AMR,Americas,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342102,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,MUS,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Rum,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317826,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,BFA,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Whisky,,,,,2023-10-23T16:11:37+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317866,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,ESP,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Gin,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317859,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,DMA,YEAR,AMR,Americas,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Rum,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342141,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,SSD,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Gin,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342153,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,TJK,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342100,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,MOZ,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Gin,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342129,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,RUS,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342150,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,TCD,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317840,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,CAF,YEAR,AFR,Africa,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Whisky,,,,,2023-10-23T16:11:37+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5342167,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,VCT,YEAR,AMR,Americas,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,Rum,,,,,2023-10-23T16:11:38+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5317831,TAXBEV_MOSTSOLDSPIRIT,COUNTRY,BIH,YEAR,EUR,Europe,BEVERAGETYPE,BEVERAGETYPE_ALCOHOLIC,2022,BEVERAGE,BEVERAGE_BEV_SPIRITS,,,,,,,,,,2023-10-23T16:11:39+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
