Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5456480,WHOSIS_000002,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2015,,,,,,,70.3,70.33068,,,,2020-12-04T17:03:29+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5456189,WHOSIS_000002,COUNTRY,ARM,YEAR,EUR,Europe,SEX,SEX_MLE,2019,,,,,,,64.9,64.8828,,,,2020-12-04T16:59:49+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5456538,WHOSIS_000002,COUNTRY,CAF,YEAR,AFR,Africa,SEX,SEX_MLE,2019,,,,,,,44.5,44.47889,,,,2020-12-04T17:00:20+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5489069,WHOSIS_000002,COUNTRY,CAN,YEAR,AMR,Americas,SEX,SEX_MLE,2019,,,,,,,70.5,70.51,,,,2020-12-04T17:00:21+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5289470,WHOSIS_000002,COUNTRY,VEN,YEAR,AMR,Americas,SEX,SEX_FMLE,2000,,,,,,,67.0,67.00018,,,,2020-12-04T17:03:48+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5456478,WHOSIS_000002,COUNTRY,TGO,YEAR,AFR,Africa,SEX,SEX_BTSX,2015,,,,,,,54.2,54.20979,,,,2020-12-04T17:03:28+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5322896,WHOSIS_000002,COUNTRY,HND,YEAR,AMR,Americas,SEX,SEX_FMLE,2010,,,,,,,62.5,62.50623,,,,2020-12-04T17:01:22+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5257441,WHOSIS_000002,COUNTRY,FRA,YEAR,EUR,Europe,SEX,SEX_FMLE,2000,,,,,,,71.1,71.14213,,,,2020-12-04T17:01:01+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5289369,WHOSIS_000002,COUNTRY,PRT,YEAR,EUR,Europe,SEX,SEX_FMLE,2000,,,,,,,68.7,68.68451,,,,2020-12-04T17:02:54+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5488966,WHOSIS_000002,REGION,EUR,YEAR,,,SEX,SEX_BTSX,2019,,,,,,,68.3,68.30508,,,,2020-12-07T09:29:30+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5356198,WHOSIS_000002,COUNTRY,NIC,YEAR,AMR,Americas,SEX,SEX_MLE,2010,,,,,,,63.0,63.04861,,,,2020-12-04T17:02:36+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5322863,WHOSIS_000002,GLOBAL,GLOBAL,YEAR,,,SEX,SEX_BTSX,2010,,,,,,,61.5,61.53046,,,,2020-12-07T09:37:13+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5356189,WHOSIS_000002,COUNTRY,NER,YEAR,AFR,Africa,SEX,SEX_FMLE,2010,,,,,,,52.2,52.20576,,,,2020-12-04T17:02:34+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5321378,WHOSIS_000002,COUNTRY,ALB,YEAR,EUR,Europe,SEX,SEX_BTSX,2010,,,,,,,67.6,67.56772,,,,2020-12-04T16:59:46+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5456471,WHOSIS_000002,COUNTRY,AUT,YEAR,EUR,Europe,SEX,SEX_BTSX,2019,,,,,,,70.9,70.94293,,,,2020-12-04T16:59:54+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5521806,WHOSIS_000002,COUNTRY,TTO,YEAR,AMR,Americas,SEX,SEX_FMLE,2019,,,,,,,68.6,68.60966,,,,2020-12-04T17:03:35+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5356249,WHOSIS_000002,COUNTRY,RUS,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,,,,,,,64.9,64.90265,,,,2020-12-04T17:03:00+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5456129,WHOSIS_000002,COUNTRY,USA,YEAR,AMR,Americas,SEX,SEX_FMLE,2015,,,,,,,67.5,67.52985,,,,2020-12-04T17:03:44+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5489037,WHOSIS_000002,COUNTRY,ECU,YEAR,AMR,Americas,SEX,SEX_FMLE,2019,,,,,,,69.3,69.26449,,,,2020-12-04T17:00:50+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5489116,WHOSIS_000002,COUNTRY,HRV,YEAR,EUR,Europe,SEX,SEX_BTSX,2019,,,,,,,68.6,68.62334,,,,2020-12-04T17:01:24+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5289394,WHOSIS_000002,COUNTRY,PRY,YEAR,AMR,Americas,SEX,SEX_MLE,2000,,,,,,,64.1,64.05326,,,,2020-12-04T17:02:55+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5289283,WHOSIS_000002,COUNTRY,MKD,YEAR,EUR,Europe,SEX,SEX_FMLE,2000,,,,,,,64.6,64.63117,,,,2020-12-04T17:02:15+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5389426,WHOSIS_000002,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2015,,,,,,,62.0,62.00186,,,,2020-12-04T17:00:52+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5289406,WHOSIS_000002,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2000,,,,,,,57.2,57.17647,,,,2020-12-04T17:03:08+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5321517,WHOSIS_000002,COUNTRY,CAN,YEAR,AMR,Americas,SEX,SEX_BTSX,2010,,,,,,,70.8,70.83508,,,,2020-12-04T17:00:22+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5521409,WHOSIS_000002,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2019,,,,,,,62.0,61.99813,,,,2020-12-04T17:02:49+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5289265,WHOSIS_000002,COUNTRY,MNG,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2000,,,,,,,56.4,56.40817,,,,2020-12-04T17:02:22+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5356150,WHOSIS_000002,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2010,,,,,,,72.9,72.87563,,,,2020-12-04T17:01:51+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5456477,WHOSIS_000002,COUNTRY,BIH,YEAR,EUR,Europe,SEX,SEX_FMLE,2019,,,,,,,68.7,68.68087,,,,2020-12-04T17:00:08+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5321392,WHOSIS_000002,COUNTRY,AUS,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2010,,,,,,,70.2,70.16705,,,,2020-12-04T16:59:52+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5289253,WHOSIS_000002,COUNTRY,LUX,YEAR,EUR,Europe,SEX,SEX_FMLE,2000,,,,,,,69.7,69.74821,,,,2020-12-04T17:02:06+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5422794,WHOSIS_000002,COUNTRY,MNG,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2015,,,,,,,56.7,56.7182,,,,2020-12-04T17:02:22+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5256562,WHOSIS_000002,COUNTRY,CUB,YEAR,AMR,Americas,SEX,SEX_FMLE,2000,,,,,,,68.1,68.1423,,,,2020-12-04T17:00:38+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5456122,WHOSIS_000002,COUNTRY,TCD,YEAR,AFR,Africa,SEX,SEX_FMLE,2015,,,,,,,51.3,51.29155,,,,2020-12-04T17:03:26+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5257487,WHOSIS_000002,COUNTRY,HUN,YEAR,EUR,Europe,SEX,SEX_MLE,2000,,,,,,,60.0,59.96666,,,,2020-12-04T17:01:26+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5389273,WHOSIS_000002,COUNTRY,VUT,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2010,,,,,,,57.3,57.33511,,,,2020-12-04T17:03:51+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5356314,WHOSIS_000002,COUNTRY,SRB,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,,,,,,,67.4,67.37959,,,,2020-12-04T17:03:13+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5489046,WHOSIS_000002,COUNTRY,KAZ,YEAR,EUR,Europe,SEX,SEX_MLE,2019,,,,,,,62.4,62.37437,,,,2020-12-04T17:01:43+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5521461,WHOSIS_000002,COUNTRY,SWE,YEAR,EUR,Europe,SEX,SEX_BTSX,2019,,,,,,,71.9,71.91155,,,,2020-12-04T17:03:21+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5389409,WHOSIS_000002,COUNTRY,BDI,YEAR,AFR,Africa,SEX,SEX_MLE,2015,,,,,,,52.4,52.37158,,,,2020-12-04T16:59:56+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5256612,WHOSIS_000002,COUNTRY,ETH,YEAR,AFR,Africa,SEX,SEX_FMLE,2000,,,,,,,44.8,44.84724,,,,2020-12-04T17:00:57+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5257501,WHOSIS_000002,COUNTRY,ISR,YEAR,EUR,Europe,SEX,SEX_FMLE,2000,,,,,,,69.9,69.941,,,,2020-12-04T17:01:36+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5356320,WHOSIS_000002,REGION,SEAR,YEAR,,,SEX,SEX_FMLE,2010,,,,,,,59.3,59.2752,,,,2020-12-07T09:29:29+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5422679,WHOSIS_000002,COUNTRY,KAZ,YEAR,EUR,Europe,SEX,SEX_BTSX,2015,,,,,,,63.4,63.35219,,,,2020-12-04T17:01:44+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5489043,WHOSIS_000002,COUNTRY,JAM,YEAR,AMR,Americas,SEX,SEX_MLE,2019,,,,,,,65.9,65.9252,,,,2020-12-04T17:01:39+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5422670,WHOSIS_000002,COUNTRY,IDN,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2015,,,,,,,61.5,61.45334,,,,2020-12-04T17:01:28+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5389444,WHOSIS_000002,COUNTRY,CHL,YEAR,AMR,Americas,SEX,SEX_MLE,2015,,,,,,,68.1,68.13764,,,,2020-12-04T17:00:24+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5322822,WHOSIS_000002,COUNTRY,CUB,YEAR,AMR,Americas,SEX,SEX_MLE,2010,,,,,,,67.0,66.95629,,,,2020-12-04T17:00:38+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5422754,WHOSIS_000002,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2015,,,,,,,66.8,66.81592,,,,2020-12-04T17:01:56+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5289410,WHOSIS_000002,COUNTRY,SVN,YEAR,EUR,Europe,SEX,SEX_FMLE,2000,,,,,,,69.1,69.12015,,,,2020-12-04T17:03:19+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5422801,WHOSIS_000002,COUNTRY,MUS,YEAR,AFR,Africa,SEX,SEX_MLE,2015,,,,,,,62.0,62.04851,,,,2020-12-04T17:02:26+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5389229,WHOSIS_000002,COUNTRY,SYC,YEAR,AFR,Africa,SEX,SEX_MLE,2010,,,,,,,61.8,61.78301,,,,2020-12-04T17:03:23+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5321511,WHOSIS_000002,COUNTRY,BIH,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,,,,,,,68.5,68.49886,,,,2020-12-04T17:00:08+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5289367,WHOSIS_000002,COUNTRY,NPL,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2000,,,,,,,55.8,55.80386,,,,2020-12-04T17:02:40+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5456106,WHOSIS_000002,COUNTRY,SWZ,YEAR,AFR,Africa,SEX,SEX_BTSX,2015,,,,,,,46.9,46.91366,,,,2020-12-04T17:03:23+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5389310,WHOSIS_000002,COUNTRY,ZWE,YEAR,AFR,Africa,SEX,SEX_FMLE,2010,,,,,,,46.1,46.11933,,,,2020-12-04T17:03:57+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5256539,WHOSIS_000002,COUNTRY,BOL,YEAR,AMR,Americas,SEX,SEX_FMLE,2000,,,,,,,58.2,58.1782,,,,2020-12-04T17:00:12+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5257460,WHOSIS_000002,COUNTRY,KHM,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2000,,,,,,,51.4,51.39313,,,,2020-12-04T17:01:49+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5521454,WHOSIS_000002,COUNTRY,SVN,YEAR,EUR,Europe,SEX,SEX_BTSX,2019,,,,,,,70.7,70.73966,,,,2020-12-04T17:03:20+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5256507,WHOSIS_000002,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2000,,,,,,,46.9,46.93113,,,,2020-12-04T16:59:42+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5321450,WHOSIS_000002,COUNTRY,BLR,YEAR,EUR,Europe,SEX,SEX_BTSX,2010,,,,,,,62.3,62.25875,,,,2020-12-04T17:00:09+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5356305,WHOSIS_000002,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2010,,,,,,,62.2,62.19132,,,,2020-12-04T17:03:03+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5321428,WHOSIS_000002,COUNTRY,VCT,YEAR,AMR,Americas,SEX,SEX_FMLE,2000,,,,,,,63.4,63.41924,,,,2020-12-04T17:03:46+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5389320,WHOSIS_000002,COUNTRY,BEN,YEAR,AFR,Africa,SEX,SEX_BTSX,2015,,,,,,,54.3,54.28585,,,,2020-12-04T17:00:00+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5356272,WHOSIS_000002,COUNTRY,ROU,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,,,,,,,68.1,68.11747,,,,2020-12-04T17:02:58+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5256561,WHOSIS_000002,COUNTRY,CPV,YEAR,AFR,Africa,SEX,SEX_FMLE,2000,,,,,,,64.2,64.24406,,,,2020-12-04T17:00:35+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5321509,WHOSIS_000002,COUNTRY,BHS,YEAR,AMR,Americas,SEX,SEX_BTSX,2010,,,,,,,64.3,64.30935,,,,2020-12-04T17:00:07+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5456556,WHOSIS_000002,COUNTRY,CMR,YEAR,AFR,Africa,SEX,SEX_MLE,2019,,,,,,,53.5,53.4699,,,,2020-12-04T17:00:28+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
