Id_x,IndicatorCode_x,SpatialDimType_x,SpatialDim,ParentLocationCode_x,TimeDimType_x,ParentLocation_x,Dim1Type_x,Dim1_x,TimeDim_x,Dim2Type_x,Dim2_x,Dim3Type_x,Dim3_x,DataSourceDimType_x,DataSourceDim_x,Value_x,NumericValue_x,Low_x,High_x,Comments_x,Date_x,TimeDimensionValue,TimeDimensionBegin_x,TimeDimensionEnd_x,Id_y,IndicatorCode_y,SpatialDimType_y,TimeDimType_y,ParentLocationCode_y,ParentLocation_y,Dim1Type_y,TimeDim_y,Dim1_y,Dim2Type_y,Dim2_y,Dim3Type_y,Dim3_y,DataSourceDimType_y,DataSourceDim_y,Value_y,NumericValue_y,Low_y,High_y,Comments_y,Date_y,TimeDimensionBegin_y,TimeDimensionEnd_y
4548508,SA_0000001476,COUNTRY,HUN,EUR,YEAR,Europe,,,2013,,,,,DATASOURCE,DATASOURCE_SA_0000001476_HUN,3,3.0,,,,2018-10-25T13:07:08+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,3347685,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,2013,ALCOHOLTYPE_SA_BEER,,,,,DATASOURCE,DATASOURCE_GISAHHUN,3.79,3.79,,,,2018-04-20T12:52:42+02:00,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4548508,SA_0000001476,COUNTRY,HUN,EUR,YEAR,Europe,,,2013,,,,,DATASOURCE,DATASOURCE_SA_0000001476_HUN,3,3.0,,,,2018-10-25T13:07:08+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,3347688,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,2013,ALCOHOLTYPE_SA_OTHER_ALCOHOL,ARCHIVE,ARCHIVE_DEC2019,,,DATASOURCE,DATASOURCE_GISAHHUN,0,0.0,,,,2020-05-27T10:18:09+02:00,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4548508,SA_0000001476,COUNTRY,HUN,EUR,YEAR,Europe,,,2013,,,,,DATASOURCE,DATASOURCE_SA_0000001476_HUN,3,3.0,,,,2018-10-25T13:07:08+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,3347687,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,2013,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,DATASOURCE,DATASOURCE_GISAHHUN,0.00,0.0,,,,2018-04-20T12:42:17+02:00,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4548508,SA_0000001476,COUNTRY,HUN,EUR,YEAR,Europe,,,2013,,,,,DATASOURCE,DATASOURCE_SA_0000001476_HUN,3,3.0,,,,2018-10-25T13:07:08+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,3347694,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,2013,ALCOHOLTYPE_SA_WINE,ARCHIVE,ARCHIVE_DEC2019,,,DATASOURCE,DATASOURCE_GISAHHUN,3.2,3.2,,,,2020-05-27T10:18:09+02:00,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4548508,SA_0000001476,COUNTRY,HUN,EUR,YEAR,Europe,,,2013,,,,,DATASOURCE,DATASOURCE_SA_0000001476_HUN,3,3.0,,,,2018-10-25T13:07:08+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,3347693,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,2013,ALCOHOLTYPE_SA_WINE,,,,,DATASOURCE,DATASOURCE_GISAHHUN,3.35,3.35,,,,2018-04-20T12:42:36+02:00,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4548508,SA_0000001476,COUNTRY,HUN,EUR,YEAR,Europe,,,2013,,,,,DATASOURCE,DATASOURCE_SA_0000001476_HUN,3,3.0,,,,2018-10-25T13:07:08+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,3347686,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,2013,ALCOHOLTYPE_SA_BEER,ARCHIVE,ARCHIVE_DEC2019,,,DATASOURCE,DATASOURCE_GISAHHUN,3.77,3.77,,,,2020-05-27T10:18:09+02:00,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4548508,SA_0000001476,COUNTRY,HUN,EUR,YEAR,Europe,,,2013,,,,,DATASOURCE,DATASOURCE_SA_0000001476_HUN,3,3.0,,,,2018-10-25T13:07:08+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,3347692,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,2013,ALCOHOLTYPE_SA_TOTAL,ARCHIVE,ARCHIVE_DEC2019,,,DATASOURCE,DATASOURCE_GISAHHUN,10.7,10.7,,,,2020-05-27T10:18:09+02:00,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4548508,SA_0000001476,COUNTRY,HUN,EUR,YEAR,Europe,,,2013,,,,,DATASOURCE,DATASOURCE_SA_0000001476_HUN,3,3.0,,,,2018-10-25T13:07:08+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,3347691,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,2013,ALCOHOLTYPE_SA_TOTAL,,,,,DATASOURCE,DATASOURCE_GISAHHUN,10.88,10.88,,,,2018-04-20T12:54:06+02:00,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4548508,SA_0000001476,COUNTRY,HUN,EUR,YEAR,Europe,,,2013,,,,,DATASOURCE,DATASOURCE_SA_0000001476_HUN,3,3.0,,,,2018-10-25T13:07:08+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,3347689,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,2013,ALCOHOLTYPE_SA_SPIRITS,,,,,DATASOURCE,DATASOURCE_GISAHHUN,3.75,3.75,,,,2018-04-20T12:42:36+02:00,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4548508,SA_0000001476,COUNTRY,HUN,EUR,YEAR,Europe,,,2013,,,,,DATASOURCE,DATASOURCE_SA_0000001476_HUN,3,3.0,,,,2018-10-25T13:07:08+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,3347690,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,2013,ALCOHOLTYPE_SA_SPIRITS,ARCHIVE,ARCHIVE_DEC2019,,,DATASOURCE,DATASOURCE_GISAHHUN,3.73,3.73,,,,2020-05-27T10:18:09+02:00,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4539127,SA_0000001476,COUNTRY,CAN,AMR,YEAR,Americas,,,2004,,,,,DATASOURCE,DATASOURCE_SA_0000001476_CAN,2.1,2.1,,,,2018-10-25T13:07:00+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,2871408,SA_0000001400_ARCHIVED,COUNTRY,YEAR,AMR,Americas,ALCOHOLTYPE,2004,ALCOHOLTYPE_SA_TOTAL,ARCHIVE,ARCHIVE_DEC2019,,,DATASOURCE,DATASOURCE_GISAHCAN,7.8,7.8,,,,2020-05-27T10:22:21+02:00,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4539127,SA_0000001476,COUNTRY,CAN,AMR,YEAR,Americas,,,2004,,,,,DATASOURCE,DATASOURCE_SA_0000001476_CAN,2.1,2.1,,,,2018-10-25T13:07:00+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,2871403,SA_0000001400_ARCHIVED,COUNTRY,YEAR,AMR,Americas,ALCOHOLTYPE,2004,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,DATASOURCE,DATASOURCE_GISAHCAN,No data,,,,,2018-04-20T12:51:36+02:00,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4539127,SA_0000001476,COUNTRY,CAN,AMR,YEAR,Americas,,,2004,,,,,DATASOURCE,DATASOURCE_SA_0000001476_CAN,2.1,2.1,,,,2018-10-25T13:07:00+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,2871401,SA_0000001400_ARCHIVED,COUNTRY,YEAR,AMR,Americas,ALCOHOLTYPE,2004,ALCOHOLTYPE_SA_BEER,,,,,DATASOURCE,DATASOURCE_GISAHCAN,4.20,4.2,,,,2018-04-20T12:54:01+02:00,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4539127,SA_0000001476,COUNTRY,CAN,AMR,YEAR,Americas,,,2004,,,,,DATASOURCE,DATASOURCE_SA_0000001476_CAN,2.1,2.1,,,,2018-10-25T13:07:00+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,2871404,SA_0000001400_ARCHIVED,COUNTRY,YEAR,AMR,Americas,ALCOHOLTYPE,2004,ALCOHOLTYPE_SA_OTHER_ALCOHOL,ARCHIVE,ARCHIVE_DEC2019,,,DATASOURCE,DATASOURCE_GISAHCAN,0,0.0,,,,2020-05-27T10:22:21+02:00,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4539127,SA_0000001476,COUNTRY,CAN,AMR,YEAR,Americas,,,2004,,,,,DATASOURCE,DATASOURCE_SA_0000001476_CAN,2.1,2.1,,,,2018-10-25T13:07:00+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,2871410,SA_0000001400_ARCHIVED,COUNTRY,YEAR,AMR,Americas,ALCOHOLTYPE,2004,ALCOHOLTYPE_SA_WINE,ARCHIVE,ARCHIVE_DEC2019,,,DATASOURCE,DATASOURCE_GISAHCAN,1.5,1.5,,,,2020-05-27T10:22:21+02:00,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4539127,SA_0000001476,COUNTRY,CAN,AMR,YEAR,Americas,,,2004,,,,,DATASOURCE,DATASOURCE_SA_0000001476_CAN,2.1,2.1,,,,2018-10-25T13:07:00+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,2871407,SA_0000001400_ARCHIVED,COUNTRY,YEAR,AMR,Americas,ALCOHOLTYPE,2004,ALCOHOLTYPE_SA_TOTAL,,,,,DATASOURCE,DATASOURCE_GISAHCAN,7.80,7.8,,,,2018-04-20T12:42:03+02:00,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4539127,SA_0000001476,COUNTRY,CAN,AMR,YEAR,Americas,,,2004,,,,,DATASOURCE,DATASOURCE_SA_0000001476_CAN,2.1,2.1,,,,2018-10-25T13:07:00+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,2871409,SA_0000001400_ARCHIVED,COUNTRY,YEAR,AMR,Americas,ALCOHOLTYPE,2004,ALCOHOLTYPE_SA_WINE,,,,,DATASOURCE,DATASOURCE_GISAHCAN,1.50,1.5,,,,2018-04-20T12:54:24+02:00,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4539127,SA_0000001476,COUNTRY,CAN,AMR,YEAR,Americas,,,2004,,,,,DATASOURCE,DATASOURCE_SA_0000001476_CAN,2.1,2.1,,,,2018-10-25T13:07:00+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,2871402,SA_0000001400_ARCHIVED,COUNTRY,YEAR,AMR,Americas,ALCOHOLTYPE,2004,ALCOHOLTYPE_SA_BEER,ARCHIVE,ARCHIVE_DEC2019,,,DATASOURCE,DATASOURCE_GISAHCAN,4.2,4.2,,,,2020-05-27T10:22:21+02:00,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4539127,SA_0000001476,COUNTRY,CAN,AMR,YEAR,Americas,,,2004,,,,,DATASOURCE,DATASOURCE_SA_0000001476_CAN,2.1,2.1,,,,2018-10-25T13:07:00+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,2871406,SA_0000001400_ARCHIVED,COUNTRY,YEAR,AMR,Americas,ALCOHOLTYPE,2004,ALCOHOLTYPE_SA_SPIRITS,ARCHIVE,ARCHIVE_DEC2019,,,DATASOURCE,DATASOURCE_GISAHCAN,2.1,2.1,,,,2020-05-27T10:22:21+02:00,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4539127,SA_0000001476,COUNTRY,CAN,AMR,YEAR,Americas,,,2004,,,,,DATASOURCE,DATASOURCE_SA_0000001476_CAN,2.1,2.1,,,,2018-10-25T13:07:00+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00,2871405,SA_0000001400_ARCHIVED,COUNTRY,YEAR,AMR,Americas,ALCOHOLTYPE,2004,ALCOHOLTYPE_SA_SPIRITS,,,,,DATASOURCE,DATASOURCE_GISAHCAN,2.10,2.1,,,,2018-04-20T12:41:41+02:00,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4539550,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,1995,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,4.1,4.1,,,,2018-10-25T13:07:03+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00,2545039,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,1995,ALCOHOLTYPE_SA_TOTAL,,,,,DATASOURCE,DATASOURCE_GISAHNOR,4.79,4.79,,,,2018-04-20T12:53:40+02:00,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
4539550,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,1995,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,4.1,4.1,,,,2018-10-25T13:07:03+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00,2545036,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,1995,ALCOHOLTYPE_SA_BEER,,,,,DATASOURCE,DATASOURCE_GISAHNOR,2.75,2.75,,,,2018-04-20T12:35:39+02:00,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
4539550,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,1995,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,4.1,4.1,,,,2018-10-25T13:07:03+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00,2545040,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,1995,ALCOHOLTYPE_SA_WINE,,,,,DATASOURCE,DATASOURCE_GISAHNOR,1.04,1.04,,,,2018-04-20T12:37:00+02:00,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
4539550,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,1995,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,4.1,4.1,,,,2018-10-25T13:07:03+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00,2545037,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,1995,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,DATASOURCE,DATASOURCE_GISAHNOR,0.00,0.0,,,,2018-04-20T12:36:02+02:00,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
4539550,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,1995,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,4.1,4.1,,,,2018-10-25T13:07:03+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00,2545038,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,1995,ALCOHOLTYPE_SA_SPIRITS,,,,,DATASOURCE,DATASOURCE_GISAHNOR,1.00,1.0,,,,2018-04-20T12:36:30+02:00,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
4519729,SA_0000001476,COUNTRY,MDA,EUR,YEAR,Europe,,,1992,,,,,DATASOURCE,DATASOURCE_SA_0000001476_MDA,2.2,2.2,,,,2018-10-25T13:07:09+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00,2466586,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,1992,ALCOHOLTYPE_SA_TOTAL,,,,,DATASOURCE,DATASOURCE_GISAHMDA,10.06,10.06,,,,2018-04-20T12:36:16+02:00,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4519729,SA_0000001476,COUNTRY,MDA,EUR,YEAR,Europe,,,1992,,,,,DATASOURCE,DATASOURCE_SA_0000001476_MDA,2.2,2.2,,,,2018-10-25T13:07:09+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00,2466587,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,1992,ALCOHOLTYPE_SA_WINE,,,,,DATASOURCE,DATASOURCE_GISAHMDA,7.55,7.55,,,,2018-04-20T12:37:04+02:00,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4519729,SA_0000001476,COUNTRY,MDA,EUR,YEAR,Europe,,,1992,,,,,DATASOURCE,DATASOURCE_SA_0000001476_MDA,2.2,2.2,,,,2018-10-25T13:07:09+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00,2466583,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,1992,ALCOHOLTYPE_SA_BEER,,,,,DATASOURCE,DATASOURCE_GISAHMDA,0.56,0.56,,,,2018-04-20T12:37:30+02:00,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4519729,SA_0000001476,COUNTRY,MDA,EUR,YEAR,Europe,,,1992,,,,,DATASOURCE,DATASOURCE_SA_0000001476_MDA,2.2,2.2,,,,2018-10-25T13:07:09+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00,2466584,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,1992,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,DATASOURCE,DATASOURCE_GISAHMDA,0.01,0.01,,,,2018-04-20T12:36:21+02:00,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4519729,SA_0000001476,COUNTRY,MDA,EUR,YEAR,Europe,,,1992,,,,,DATASOURCE,DATASOURCE_SA_0000001476_MDA,2.2,2.2,,,,2018-10-25T13:07:09+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00,2466585,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,1992,ALCOHOLTYPE_SA_SPIRITS,,,,,DATASOURCE,DATASOURCE_GISAHMDA,1.94,1.94,,,,2018-04-20T12:36:03+02:00,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4529155,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,2001,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,3.9,3.9,,,,2018-10-25T13:07:05+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00,2743443,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,2001,ALCOHOLTYPE_SA_SPIRITS,,,,,DATASOURCE,DATASOURCE_GISAHNOR,1.00,1.0,,,,2018-04-20T12:52:47+02:00,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4529155,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,2001,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,3.9,3.9,,,,2018-10-25T13:07:05+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00,2743442,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,2001,ALCOHOLTYPE_SA_OTHER_ALCOHOL,ARCHIVE,ARCHIVE_DEC2019,,,DATASOURCE,DATASOURCE_GISAHNOR,0.07,0.07,,,,2020-05-27T10:24:04+02:00,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4529155,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,2001,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,3.9,3.9,,,,2018-10-25T13:07:05+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00,2743446,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,2001,ALCOHOLTYPE_SA_TOTAL,ARCHIVE,ARCHIVE_DEC2019,,,DATASOURCE,DATASOURCE_GISAHNOR,5.49,5.49,,,,2020-05-27T10:24:04+02:00,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4529155,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,2001,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,3.9,3.9,,,,2018-10-25T13:07:05+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00,2743439,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,2001,ALCOHOLTYPE_SA_BEER,,,,,DATASOURCE,DATASOURCE_GISAHNOR,2.82,2.82,,,,2018-04-20T12:45:04+02:00,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4529155,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,2001,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,3.9,3.9,,,,2018-10-25T13:07:05+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00,2743445,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,2001,ALCOHOLTYPE_SA_TOTAL,,,,,DATASOURCE,DATASOURCE_GISAHNOR,5.49,5.49,,,,2018-04-20T12:55:43+02:00,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4529155,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,2001,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,3.9,3.9,,,,2018-10-25T13:07:05+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00,2743441,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,2001,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,DATASOURCE,DATASOURCE_GISAHNOR,0.07,0.07,,,,2018-04-20T12:45:04+02:00,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4529155,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,2001,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,3.9,3.9,,,,2018-10-25T13:07:05+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00,2743447,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,2001,ALCOHOLTYPE_SA_WINE,,,,,DATASOURCE,DATASOURCE_GISAHNOR,1.60,1.6,,,,2018-04-20T12:46:16+02:00,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4529155,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,2001,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,3.9,3.9,,,,2018-10-25T13:07:05+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00,2743444,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,2001,ALCOHOLTYPE_SA_SPIRITS,ARCHIVE,ARCHIVE_DEC2019,,,DATASOURCE,DATASOURCE_GISAHNOR,1,1.0,,,,2020-05-27T10:24:04+02:00,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4529155,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,2001,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,3.9,3.9,,,,2018-10-25T13:07:05+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00,2743448,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,2001,ALCOHOLTYPE_SA_WINE,ARCHIVE,ARCHIVE_DEC2019,,,DATASOURCE,DATASOURCE_GISAHNOR,1.6,1.6,,,,2020-05-27T10:24:04+02:00,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4529155,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,2001,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,3.9,3.9,,,,2018-10-25T13:07:05+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00,2743440,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,2001,ALCOHOLTYPE_SA_BEER,ARCHIVE,ARCHIVE_DEC2019,,,DATASOURCE,DATASOURCE_GISAHNOR,2.82,2.82,,,,2020-05-27T10:24:04+02:00,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4539107,SA_0000001476,COUNTRY,ISL,EUR,YEAR,Europe,,,1998,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ISL,3.2,3.2,,,,2018-10-25T13:07:03+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00,2615445,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,1998,ALCOHOLTYPE_SA_OTHER_ALCOHOL,,,,,DATASOURCE,DATASOURCE_GISAHISL,0.07,0.07,,,,2018-04-20T12:35:58+02:00,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
4539107,SA_0000001476,COUNTRY,ISL,EUR,YEAR,Europe,,,1998,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ISL,3.2,3.2,,,,2018-10-25T13:07:03+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00,2615444,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,1998,ALCOHOLTYPE_SA_BEER,,,,,DATASOURCE,DATASOURCE_GISAHISL,2.62,2.62,,,,2018-04-20T12:34:59+02:00,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
4539107,SA_0000001476,COUNTRY,ISL,EUR,YEAR,Europe,,,1998,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ISL,3.2,3.2,,,,2018-10-25T13:07:03+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00,2615448,SA_0000001400_ARCHIVED,COUNTRY,YEAR,EUR,Europe,ALCOHOLTYPE,1998,ALCOHOLTYPE_SA_WINE,,,,,DATASOURCE,DATASOURCE_GISAHISL,1.04,1.04,,,,2018-04-20T12:36:54+02:00,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
